000001,quote_date,000012,000013,000016,000300,000903,000905,399001,399006,AXJO,DJI,FCHI,GDAXI,GSPC,GSPTSE,IPSA,IXIC,KS11,MICEXINDEXCF.ME,N225,NYA,RUT,TWII,VIX,XAX
2949.6,2016-01-13,155.12,197.95,2105.51,3155.88,2955.31,5924.04,9978.82,2059.78,4987.39990234,16151.4101562,4391.93994141,9960.95996094,1890.2800293,12170.4003906,3531.58007812,4526.06005859,1916.2800293,1684.7800293,17715.6308594,9374.23046875,1010.19000244,7824.58056641,25.2199993134,1990.2800293
3022.86,2016-01-12,155.01,197.8,2131.37,3215.71,2997.21,6136.66,10293.7,2147.53,4925.10009766,16516.2207031,4378.75,9985.4296875,1938.68005371,12373.9003906,3527.35009766,4685.91992188,1890.85998535,1690.30004883,17218.9609375,9576.51953125,1044.69995117,7768.42138672,22.4699993134,2026.41003418
3016.7,2016-01-11,154.89,197.68,2120.23,3192.45,2982.49,6128.66,10212.46,2106.36,4932.20019531,16398.5703125,4312.74023438,9825.0703125,1923.67004395,12319.2998047,3543.36010742,4637.99023438,1894.83996582,1682.54003906,,9527.66015625,1041.90002441,7788.39111328,24.2999992371,2023.82995605
3186.41,2016-01-08,154.74,197.56,2219.61,3361.56,3116.66,6570.43,10888.91,2248.99,4990.79980469,16346.4501953,4333.75976562,9849.33984375,1922.0300293,12445.5,3559.15991211,4643.62988281,1917.61999512,,17697.9609375,9528.76953125,1046.19995117,7893.93994141,27.0100002289,2027.35998535
3125.0,2016-01-07,154.71,197.43,2180.59,3294.38,3053.24,6462.24,10760.27,2256.52,5010.29980469,16514.0996094,4403.58007812,9979.84960938,1943.08996582,12448.2001953,3557.77001953,4689.43017578,1904.32995605,,17767.3398438,9650.41992188,1064.56994629,7852.03027344,24.9899997711,2050.7800293
3361.84,2016-01-06,154.73,197.39,2317.65,3539.81,3248.92,7065.61,11724.88,2468.37,5123.10009766,16906.5097656,4480.47021484,10214.0195312,1990.26000977,12726.7998047,3614.9699707,4835.75976562,1925.43005371,1748.56994629,18191.3203125,9868.25976562,1094.36999512,7990.359375,20.5900001526,2099.4699707
3287.71,2016-01-05,154.7,197.33,2288.11,3478.78,3202.16,6889.74,11468.06,2416.73,5184.39990234,17158.6601562,4537.62988281,10310.0996094,2016.70996094,12920.0996094,3626.12988281,4891.43017578,1930.5300293,1754.13000488,18374.0,10028.0595703,1110.43994141,8075.07910156,19.3400001526,2125.25
3296.66,2016-01-04,154.6,197.28,2271.37,3470.41,3178.04,6987.73,11630.93,2491.27,5270.5,17148.9394531,4522.45019531,10283.4404297,2012.66003418,12927.2001953,3621.23999023,4903.08984375,1918.76000977,1734.56005859,18450.9804688,10001.5595703,1108.61999512,8114.22900391,20.7000007629,2121.27001953
3539.18,2015-12-31,154.54,197.12,2420.8,3731.0,3388.42,7617.69,12664.89,2714.05,5295.89990234,17425.0292969,,,2043.93994141,13010.0,,5007.41015625,,,,10143.4199219,1135.89001465,8338.02734375,18.2099990845,2149.14990234
3572.88,2015-12-30,154.63,197.11,2432.77,3765.18,3410.59,7741.05,12889.83,2779.51,5319.89990234,17603.8691406,4677.14013672,10743.0097656,2063.36010742,13142.2998047,3680.20996094,5065.85009766,1961.31005859,1761.35998535,19033.7109375,10225.8300781,1149.64001465,8279.95800781,17.2900009155,2162.29003906
3563.74,2015-12-29,154.61,196.99,2432.88,3761.87,3410.07,7674.39,12806.16,2749.82,5267.29980469,17720.9804688,4701.35986328,10860.1396484,2078.36010742,13245.7998047,3664.63989258,5107.93994141,1966.31005859,1763.38000488,18982.2304688,10306.5996094,1160.52001953,8293.87792969,16.0799999237,2176.94995117
3533.78,2015-12-28,154.53,196.9,2411.41,3727.63,3379.01,7603.36,12686.34,2735.49,,17528.2695312,4617.95019531,10653.9101562,2056.5,,3655.39990234,5040.99023438,1964.06005859,1731.19995117,18873.3496094,10217.4101562,1148.20996094,8358.45800781,16.9099998474,2165.92993164
3627.91,2015-12-25,154.36,196.73,2492.34,3838.2,3482.12,7792.12,12980.57,2794.73,,,,,,,,,,,18769.0605469,,,8363.24804688,,
3612.49,2015-12-24,154.31,196.66,2481.75,3829.4,3473.87,7753.04,12932.37,2795.78,5207.60009766,17552.1699219,4663.18017578,,2060.98999023,13309.7998047,3655.26000977,5048.49023438,1990.65002441,1742.70996094,18789.6894531,10258.5498047,1154.76000977,8324.328125,15.7399997711,2178.64990234
3636.09,2015-12-23,154.24,196.56,2503.06,3866.38,3506.1,7773.28,13007.87,2783.94,5141.79980469,17602.609375,4674.52978516,10727.6396484,2064.29003906,13284.9003906,3661.23999023,5045.93017578,1999.2199707,1747.84997559,,10276.2802734,1152.81994629,8315.66796875,15.5699996948,2177.5300293
3651.77,2015-12-22,154.16,196.54,2496.05,3876.73,3502.79,7856.61,13139.12,2839.85,5116.70019531,17417.2695312,4567.60009766,10488.75,2038.9699707,13082.9003906,3608.04003906,5001.10986328,1992.56005859,1723.34997559,18886.6992188,10112.4003906,1137.68994141,8292.70800781,16.6000003815,2124.09008789
3642.47,2015-12-21,154.05,196.47,2500.06,3865.97,3506.13,7788.56,13028.31,2829.92,5109.0,17251.6191406,4565.16992188,10497.7695312,2021.15002441,13034.4003906,3600.87988281,4968.91992188,1981.18994141,1716.91003418,18916.0195312,10023.0302734,1127.73999023,8282.13769531,18.7000007629,2107.15991211
3578.96,2015-12-18,153.8,196.29,2422.83,3767.91,3403.38,7699.37,12830.25,2830.26,5106.70019531,17128.5507812,4625.25976562,10608.1904297,2005.55004883,13024.2998047,3626.4699707,4923.08007812,1975.31994629,1719.16003418,18986.8007812,9967.63964844,1121.02001953,8257.28808594,20.7000007629,2104.9699707
3580.0,2015-12-17,153.67,196.22,2408.32,3755.89,3384.03,7716.25,12825.48,2835.7,5102.0,17495.8398438,4677.54003906,10738.1201172,2041.89001465,13009.9003906,3663.05004883,5002.54980469,1977.95996094,1780.9699707,19353.5605469,10112.6298828,1135.35998535,8319.63769531,18.9400005341,2118.34008789
3516.19,2015-12-16,153.61,196.13,2376.53,3685.44,3327.02,7529.4,12511.03,2763.11,5028.39990234,17749.0898438,4624.66992188,10469.2597656,2073.07006836,13166.0996094,3619.54003906,5071.12988281,1969.40002441,1754.70996094,19049.9101562,10267.8300781,1148.9699707,8184.62939453,17.8600006104,2153.05004883
3510.35,2015-12-15,153.66,196.07,2383.83,3694.39,3341.15,7498.18,12495.25,2745.7,4909.60009766,17524.9101562,4614.39990234,10450.3798828,2043.41003418,12919.5996094,3570.22998047,4995.35986328,1932.9699707,1742.45996094,18565.9003906,10110.9404297,1131.55004883,8073.31933594,20.9500007629,2124.43994141
3520.67,2015-12-14,153.5,196.04,2414.92,3711.32,3371.68,7441.03,12400.59,2709.26,4928.60009766,17368.5,4473.06982422,10139.3398438,2021.93994141,12695.5,3532.72998047,4952.22998047,1927.81994629,1708.69995117,18883.4199219,9986.75976562,1115.85998535,8040.12939453,22.7299995422,2109.86010742
3434.58,2015-12-11,153.51,195.94,2342.45,3608.06,3275.62,7290.7,12134.02,2671.29,5029.5,17265.2109375,4549.56005859,10340.0595703,2012.36999512,12790.0,3533.07006836,4933.47021484,1948.61999512,1720.31005859,19230.4804688,9976.65039062,1123.60998535,8115.859375,24.3899993896,2105.01000977
3455.5,2015-12-10,153.43,195.95,2357.21,3623.08,3290.12,7350.21,12181.03,2695.51,5037.70019531,17574.75,4635.06005859,10598.9296875,2052.22998047,13016.5996094,3564.32006836,5045.16992188,1952.06994629,1732.89001465,19046.5507812,10172.0400391,1149.02001953,8216.13769531,19.3400001526,2158.44995117
3472.44,2015-12-09,153.4,195.83,2369.74,3635.94,3306.81,7374.27,12179.83,2667.91,5080.5,17492.3007812,4637.45019531,10592.4902344,2047.61999512,12937.5996094,3559.15991211,5022.87011719,1948.23999023,1733.08996582,19301.0703125,10162.3701172,1145.86999512,8229.58789062,19.6100006104,2169.83007812
3470.07,2015-12-08,153.34,195.76,2364.34,3623.02,3289.51,7404.14,12164.97,2691.66,5108.60009766,17568.0,4681.85986328,10673.5996094,2063.59008789,12922.5,,5098.24023438,1949.04003906,1718.77001953,19492.5996094,10198.3701172,1159.40002441,8343.828125,17.6000003815,2177.0300293
3536.93,2015-12-07,153.27,195.73,2395.58,3687.61,3338.64,7602.23,12443.05,2738.15,5155.70019531,17730.5097656,4756.41015625,10886.0898438,2077.07006836,13042.7998047,3590.0,5101.81005859,1963.67004395,1741.14001465,19698.1503906,10304.5302734,1164.30004883,8454.23730469,15.8400001526,2193.01000977
3524.99,2015-12-04,153.27,195.62,2397.56,3677.59,3341.05,7511.67,12329.18,2692.16,5151.60009766,17847.6308594,4714.79003906,10752.0996094,2091.68994141,13358.7998047,3612.82006836,5142.27001953,1974.40002441,1755.2199707,19504.4804688,10408.8603516,1183.40002441,8398.56738281,14.8100004196,2221.72998047
3584.82,2015-12-03,153.21,195.5,2461.45,3749.3,3417.61,7570.51,12447.38,2708.12,5227.70019531,17477.6699219,4730.20996094,10789.2402344,2049.62011719,13324.7001953,3605.11010742,5037.52978516,1994.06994629,1787.22998047,19939.9003906,10257.3798828,1170.56994629,8456.02734375,18.1100006104,2218.01000977
3536.91,2015-12-02,153.18,195.41,2458.41,3721.96,3407.11,7405.86,12186.27,2613.26,5258.29980469,17729.6796875,4905.75976562,11190.0195312,2079.51000977,13463.7998047,3605.10009766,5123.22021484,2009.29003906,1770.13000488,19938.1308594,10389.2001953,1191.68994141,8457.36816406,15.9099998474,2237.48999023
3456.31,2015-12-01,153.13,195.35,2344.83,3591.7,3252.33,7443.94,12081.17,2655.34,5266.10009766,17888.3496094,4914.52978516,11261.2402344,2102.62988281,13636.0996094,3633.58007812,5156.31005859,2023.93005371,1772.9699707,20012.4003906,10519.5898438,1204.16003418,8463.26757812,14.6700000763,2270.58007812
3445.41,2015-11-30,153.09,195.3,2336.29,3566.41,3227.6,7408.4,12037.86,2672.58,5166.5,17719.9199219,4957.60009766,11382.2304688,2080.40991211,13469.7998047,3655.30004883,5108.66992188,1991.9699707,1771.05004883,19747.4707031,10409.5898438,1198.10998535,8320.578125,16.1299991608,2254.29003906
3436.3,2015-11-27,153.01,195.2,2334.44,3556.99,3219.75,7376.12,11961.7,2649.55,5202.60009766,17813.390625,4930.14013672,11293.7597656,2090.11010742,13368.2001953,3719.01000977,5127.52001953,2028.98999023,1795.69995117,19883.9394531,10450.5302734,1202.38000488,8398.36816406,15.1199998856,2263.16992188
3635.55,2015-11-26,153.13,195.15,2450.96,3759.43,3383.01,7874.08,12767.5,2833.2,5210.70019531,,4946.02001953,11320.7695312,,13425.2001953,3757.01000977,,2030.68005371,1828.30004883,19944.4101562,,,8484.86816406,,
3647.93,2015-11-25,153.0,195.12,2459.56,3781.61,3395.42,7922.38,12893.23,2897.57,5193.70019531,17813.390625,4892.99023438,11169.5400391,2088.87011719,13403.4003906,3760.31005859,5116.14013672,2009.42004395,1833.5300293,19847.5800781,10450.3603516,1198.02001953,8386.09765625,15.1899995804,2266.55004883
3616.11,2015-11-24,153.0,195.06,2447.9,3753.89,3380.75,7798.5,12694.86,2816.05,5226.39990234,17812.1894531,4820.27978516,10933.9902344,2089.13989258,13407.7998047,3774.80004883,5102.81005859,2016.29003906,1810.05004883,19924.890625,10449.7197266,1188.81005859,8400.10742188,15.9300003052,2260.83007812
3610.31,2015-11-23,152.99,195.02,2456.84,3753.33,3386.6,7744.18,12586.69,2770.58,5276.39990234,17792.6796875,4889.12011719,11092.3095703,2086.59008789,13382.4003906,3805.58007812,5102.47998047,2003.69995117,1868.06994629,,10421.4101562,1180.35998535,8485.69824219,15.6199998856,2245.87988281
3630.5,2015-11-20,152.95,194.96,2466.76,3774.38,3402.84,7806.27,12702.03,2800.15,5256.10009766,17823.8105469,4910.97021484,11119.8300781,2089.16992188,13433.5,3844.65991211,5104.91992188,1989.85998535,1826.7199707,19879.8105469,10444.2001953,1175.15002441,8465.41796875,15.470000267,2247.08007812
3617.06,2015-11-19,152.9,194.95,2468.49,3774.97,3408.47,7718.62,12609.84,2770.75,5242.60009766,17732.75,4915.10009766,11085.4404297,2081.23999023,13473.7998047,3802.73999023,5073.64013672,1988.91003418,1811.19995117,19859.8105469,10431.4599609,1166.72998047,8477.16796875,16.9899997711,2263.85009766
3568.47,2015-11-18,152.85,194.92,2439.45,3715.58,3368.46,7526.94,12283.76,2661.17,5133.10009766,17737.1601562,4906.72021484,10959.9501953,2083.58007812,13400.0,3766.64990234,5075.20019531,1962.88000488,1810.47998047,19649.1796875,10429.5996094,1171.75,8340.4375,16.8500003815,2249.27001953
3604.79,2015-11-17,152.82,194.89,2453.26,3758.39,3389.23,7650.38,12511.54,2717.05,5118.20019531,17489.5,4937.31005859,10971.0400391,2050.43994141,13280.4003906,3735.10009766,4986.02001953,1963.57995605,1787.22998047,19630.6308594,10285.7597656,1153.20996094,8419.38769531,18.8400001526,2231.48999023
3606.96,2015-11-16,152.78,194.88,2447.29,3764.13,3381.65,7718.85,12620.38,2797.16,5003.79980469,17483.0097656,4804.31005859,10713.2304688,2053.18994141,13317.5,3759.65991211,4984.62011719,1943.02001953,1739.80004883,19393.6894531,10299.4003906,1156.07995605,8295.36816406,18.1599998474,2231.45996094
3580.84,2015-11-13,152.76,194.82,2447.77,3746.24,3380.97,7567.11,12402.04,2710.16,5051.29980469,17245.2402344,4807.95019531,10708.4003906,2023.04003906,13075.4003906,3779.32006836,4927.87988281,1973.29003906,1728.17004395,19596.9101562,10155.0703125,1146.55004883,8329.46777344,20.0799999237,2186.57006836
3632.9,2015-11-12,152.75,194.83,2476.43,3795.32,3420.27,7682.45,12635.39,2783.3,5125.70019531,17448.0703125,4856.64990234,10782.6298828,2045.9699707,13127.2001953,3794.35009766,5005.08007812,1993.35998535,1739.95996094,19697.7695312,10235.9501953,1154.81005859,8428.05761719,18.3700008392,2192.26000977
3650.25,2015-11-11,152.74,194.82,2505.83,3833.65,3458.68,7684.67,12677.54,2804.68,5122.60009766,17702.2207031,4952.50976562,10907.8701172,2075.0,13341.9003906,3804.62011719,5067.02001953,1997.27001953,1740.56005859,19691.390625,10399.9003906,1178.06994629,8414.97753906,16.0599994659,2224.17993164
3640.49,2015-11-10,152.73,194.82,2522.68,3833.24,3475.62,7575.01,12500.53,2746.61,5099.20019531,17758.2109375,4912.16015625,10832.5195312,2081.7199707,13411.5996094,3808.15991211,5083.24023438,1996.58996582,1746.93994141,19671.2597656,10432.3496094,1187.69995117,8536.86816406,15.2899999619,2233.04003906
3646.88,2015-11-09,152.72,194.79,2534.08,3840.35,3491.87,7543.8,12453.24,2724.62,5119.5,17730.4804688,4911.16992188,10815.4501953,2078.58007812,13482.5996094,3830.55004883,5095.29980469,2025.69995117,1751.43994141,19642.7402344,10415.1904297,1184.43005371,8642.44824219,16.5200004578,2230.5
3590.03,2015-11-06,152.78,194.75,2493.48,3793.37,3443.43,7446.85,12273.35,2661.41,5215.0,17910.3300781,4984.14990234,10988.0302734,2099.19995117,13553.2998047,3849.62011719,5147.12011719,2041.06994629,1754.35998535,19265.5996094,10513.3603516,1199.75,8693.53808594,14.3299999237,2253.69995117
3522.82,2015-11-05,152.76,194.74,2440.65,3705.97,3373.11,7276.45,11939.81,2564.72,5193.0,17863.4296875,4980.04003906,10887.7402344,2099.92993164,13558.7998047,3858.98999023,5127.74023438,2049.40991211,1766.2800293,19116.4101562,10548.3603516,1190.68994141,8850.14746094,15.0500001907,2294.20996094
3459.64,2015-11-04,152.84,194.69,2370.5,3628.54,3287.66,7267.99,11884.9,2584.32,5242.29980469,17867.5800781,4948.29003906,10845.2402344,2102.31005859,13661.7998047,3865.67993164,5142.47998047,2052.77001953,,18926.9101562,10563.9697266,1190.38000488,8856.98730469,15.5100002289,2311.69995117
3316.7,2015-11-03,152.85,194.67,2271.65,3465.49,3148.97,6920.1,11288.14,2429.27,5239.20019531,17918.1503906,4936.18017578,10951.1503906,2109.79003906,13710.2998047,3873.10009766,5145.12988281,2048.39990234,1763.59997559,,10609.9199219,1191.57995605,8713.15820312,14.5399999619,2320.95996094
3325.08,2015-11-02,152.84,194.63,2280.09,3475.96,3160.37,6936.43,11304.88,2432.04,5165.79980469,17828.7597656,4916.20996094,10950.6699219,2104.05004883,13623.0,3839.01000977,5127.14990234,2035.23999023,1735.75,18683.2402344,10579.8701172,1186.08996582,8614.73730469,14.1499996185,2302.39990234
3382.56,2015-10-30,152.79,194.51,2312.97,3534.08,3204.23,7084.97,11546.05,2478.28,5239.39990234,17663.5390625,4897.66015625,10850.1396484,2079.36010742,13529.2001953,3827.98999023,5053.75,2029.4699707,1711.5300293,19083.0996094,10460.9599609,1161.85998535,8554.27734375,15.0699996948,2304.56005859
3387.31,2015-10-29,152.76,194.44,2307.34,3533.31,3200.48,7108.98,11566.66,2485.28,5266.89990234,17755.8007812,4885.81982422,10800.8398438,2089.40991211,13791.9003906,3836.39990234,5074.27001953,2034.16003418,1708.59997559,18935.7109375,10498.1601562,1165.63000488,8571.04785156,14.6099996567,2312.5
3375.2,2015-10-28,152.78,194.37,2310.7,3524.92,3197.37,7048.9,11494.35,2485.24,5335.20019531,17779.5195312,4890.58007812,10831.9599609,2090.35009766,13863.2001953,3873.86010742,5095.68994141,2042.51000977,1726.60998535,18903.0195312,10538.2001953,1178.7199707,8665.95800781,14.3299999237,2316.63989258
3434.34,2015-10-27,152.75,194.3,2349.9,3592.88,3250.14,7231.44,11758.41,2563.96,5346.20019531,17581.4296875,4847.06982422,10692.1904297,2065.88989258,13699.5996094,3875.79003906,5030.14990234,2044.65002441,1725.89001465,18777.0390625,10400.1796875,1145.29003906,8701.28808594,15.4300003052,2267.57006836
3429.58,2015-10-26,152.65,194.2,2350.02,3589.26,3255.62,7186.75,11687.77,2527.48,5348.0,17623.0507812,4897.12988281,10801.3398438,2071.17993164,13790.9003906,3904.87988281,5034.70019531,2048.08007812,1712.13000488,18947.1191406,10464.6201172,1159.5,8745.328125,15.2899999619,2295.85009766
3412.43,2015-10-23,152.58,194.12,2343.97,3571.24,3243.95,7138.23,11603.46,2538.38,5351.60009766,17646.6992188,4923.64013672,10794.5400391,2075.14990234,13953.7001953,3896.0300293,5031.85986328,2040.40002441,1725.44995117,18825.3007812,10506.5097656,1166.06005859,8673.77734375,14.4600000381,2304.95996094
3368.74,2015-10-22,152.54,194.01,2331.79,3524.53,3218.45,6964.3,11305.1,2458.14,5263.79980469,17489.1601562,4802.18017578,10491.9697266,2052.51000977,13878.0996094,3873.39990234,4920.04980469,2023.0,1712.09997559,18435.8691406,10448.8300781,1154.52001953,8608.42773438,14.4499998093,2307.34008789
3320.68,2015-10-21,152.52,193.96,2340.36,3473.25,3207.78,6712.74,10915.99,2344.74,5248.29980469,17168.609375,4695.10009766,10238.0996094,2018.93994141,13704.2001953,3834.37011719,4840.12011719,2042.97998047,1709.93994141,18554.2792969,10306.4404297,1144.94995117,8609.19824219,16.7000007629,2287.12011719
3425.33,2015-10-20,152.47,193.91,2337.08,3577.7,3241.16,7162.08,11597.08,2511.16,5235.60009766,17217.109375,4673.81005859,10147.6796875,2030.77001953,13841.9003906,3822.33007812,4880.97021484,2039.35998535,1722.61999512,18207.1503906,10383.4199219,1163.27001953,8653.56738281,15.75,2306.35009766
3386.7,2015-10-19,152.39,193.9,2318.47,3534.18,3212.76,7047.37,11391.01,2433.6,5269.70019531,17230.5390625,4704.06982422,10164.3095703,2033.66003418,13758.4003906,3812.35009766,4905.47021484,2030.27001953,1716.07995605,18131.2304688,10391.5996094,1164.30004883,8631.46777344,14.9799995422,2311.95996094
3391.35,2015-10-16,152.3,193.82,2323.77,3534.06,3214.44,7047.56,11374.83,2449.03,5268.20019531,17215.9707031,4702.79003906,10104.4296875,2033.10998535,13838.0996094,3796.70996094,4886.68994141,2030.26000977,1717.0,18291.8007812,10421.9101562,1162.31005859,8604.91796875,15.0500001907,2329.19995117
3338.07,2015-10-15,152.26,193.77,2297.9,3486.81,3181.29,6929.24,11229.38,2404.53,5230.0,17141.75,4675.29003906,10064.7998047,2023.85998535,13829.0,3808.44995117,4870.10009766,2033.27001953,1731.91003418,18096.9003906,10378.2695312,1162.77001953,8601.48730469,16.0499992371,2331.42993164
3262.44,2015-10-14,152.18,193.74,2253.91,3406.11,3120.3,6724.5,10901.48,2305.0,5197.29980469,16924.75,4609.02978516,9915.84960938,1994.23999023,13875.2998047,3793.72998047,4782.85009766,2009.55004883,1723.01000977,17891.0,10229.6699219,1136.9699707,8522.47753906,18.0300006866,2294.38989258
3293.23,2015-10-13,152.1,193.71,2270.95,3445.04,3149.93,6802.08,11042.13,2342.04,5202.89990234,17081.890625,4643.37988281,10032.8203125,2003.68994141,13844.7001953,3820.34008789,4796.60986328,2019.05004883,1720.81005859,18234.7402344,10262.9404297,1147.83996582,8567.88769531,17.6700000763,2281.77001953
3287.66,2015-10-12,151.99,193.68,2283.43,3447.69,3163.89,6718.72,10961.36,2316.78,5232.89990234,17131.859375,4688.70019531,10119.8300781,2017.45996094,,,4838.64013672,2021.63000488,1710.59997559,,10356.4902344,1164.40002441,8573.6875,16.1700000763,2302.89990234
