quote_date,240020_Nav,519069_Nav,460005_Nav,161005_Nav,166005_Nav,163412_Nav,002001_Nav
2009-05-26,NA,1.1730,1.3300,2.7003,NA,NA,3.1770
2009-05-25,NA,1.1900,1.3589,2.7004,NA,NA,3.1810
2009-05-22,NA,1.1790,1.3422,2.7006,NA,NA,3.1780
2009-05-21,NA,1.1870,1.3520,2.7025,NA,NA,3.1790
2009-05-20,NA,1.2080,1.3891,2.7235,NA,NA,3.1900
2009-05-19,NA,1.2100,1.3917,2.7362,NA,NA,3.1950
2009-05-18,NA,1.1980,1.3685,2.7333,NA,NA,3.1880
2009-05-15,NA,1.1870,1.3458,2.7333,NA,NA,3.1880
2009-05-14,NA,1.1830,1.3408,2.7276,NA,NA,3.1860
2009-05-13,NA,1.1830,1.3409,2.7304,NA,NA,3.1910
2009-05-12,NA,1.1760,1.3256,2.7248,NA,NA,3.1900
2009-05-11,NA,1.1520,1.2921,2.7060,NA,NA,3.1760
2009-05-08,NA,1.1780,1.3316,2.7291,NA,NA,3.1860
2009-05-07,NA,1.1730,1.3343,2.7227,NA,NA,3.1810
2009-05-06,NA,1.1760,1.3238,2.7285,NA,NA,3.1810
2009-05-05,NA,1.1590,1.2963,2.7202,NA,NA,3.1720
2009-05-04,NA,1.1580,1.2889,2.7210,NA,NA,3.1690
2009-04-30,NA,1.1180,1.2377,2.6949,NA,NA,3.1550
2009-04-29,NA,1.1010,1.2237,2.6841,NA,NA,3.1480
2009-04-28,NA,1.0750,1.1908,2.6607,NA,NA,3.1320
2009-04-27,NA,1.0730,1.1792,2.6613,NA,NA,3.1280
2009-04-24,NA,1.0940,1.2022,2.6740,NA,NA,3.1360
2009-04-23,NA,1.0990,1.2141,2.6816,NA,NA,3.1360
2009-04-22,NA,1.0820,1.1936,2.6796,NA,NA,3.1330
2009-04-21,NA,1.1360,1.2555,2.7137,NA,NA,3.1470
2009-04-20,NA,1.1510,1.2762,2.7172,NA,NA,3.1530
2009-04-17,NA,1.1290,1.2509,2.6929,NA,NA,3.1450
2009-04-16,NA,1.1450,1.2729,2.6982,NA,NA,3.1460
2009-04-15,NA,1.1450,1.2779,2.6952,NA,NA,3.1480
2009-04-14,NA,1.1330,1.2647,2.6851,NA,NA,3.1480
2009-04-13,NA,1.1200,1.2550,2.6726,NA,NA,3.1440
2009-04-10,NA,1.0930,1.2258,2.6553,NA,NA,3.1350
2009-04-09,NA,1.0510,1.1802,2.6263,NA,NA,3.1240
2009-04-08,NA,1.0360,1.1627,2.6115,NA,NA,3.1180
2009-04-07,NA,1.0700,1.2040,2.6381,NA,NA,3.1340
2009-04-03,NA,1.0670,1.2017,2.6368,NA,NA,3.1340
2009-04-02,NA,1.0690,1.2073,2.6445,NA,NA,3.1330
2009-04-01,NA,1.0590,1.1973,2.6312,NA,NA,3.1270
2009-03-31,NA,1.0430,1.1770,2.6188,NA,NA,3.1220
2009-03-30,NA,1.0360,1.1630,2.6079,NA,NA,3.1200
2009-03-27,NA,1.0390,1.1730,2.6128,NA,NA,3.1220
2009-03-26,NA,1.0320,1.1747,2.6065,NA,NA,3.1220
2009-03-25,NA,1.0120,1.1553,2.5964,NA,NA,3.1150
2009-03-24,NA,1.0250,1.1672,2.6154,NA,NA,3.1200
2009-03-23,NA,1.0210,1.1647,2.6058,NA,NA,3.1190
2009-03-20,NA,1.0120,1.1455,2.5868,NA,NA,3.1120
2009-03-13,NA,0.9920,1.0976,2.5373,NA,NA,3.0900
2009-03-06,NA,1.0000,1.1209,2.5672,NA,NA,3.1020
2009-02-27,NA,0.9910,1.0755,2.5138,NA,NA,3.0840
2009-02-20,NA,1.0120,1.1645,2.5845,NA,NA,3.1070
2009-02-13,NA,1.0200,1.1632,2.6089,NA,NA,3.1160
2009-02-06,NA,1.0060,1.0938,2.5390,NA,NA,3.0930
2009-01-23,NA,1.0000,1.0286,2.4706,NA,NA,3.0610
2009-03-19,NA,NA,1.1481,2.5960,NA,NA,3.1140
2009-03-18,NA,NA,1.1373,2.5776,NA,NA,3.1090
2009-03-17,NA,NA,1.1331,2.5755,NA,NA,3.1080
2009-03-16,NA,NA,1.1073,2.5468,NA,NA,3.0950
2009-03-12,NA,NA,1.0965,2.5430,NA,NA,3.0920
2009-03-11,NA,NA,1.0936,2.5464,NA,NA,3.0930
2009-03-10,NA,NA,1.1003,2.5548,NA,NA,3.0960
2009-03-09,NA,NA,1.0860,2.5378,NA,NA,3.0910
2009-03-05,NA,NA,1.1327,2.5742,NA,NA,3.1040
2009-03-04,NA,NA,1.1274,2.5778,NA,NA,3.1040
2009-03-03,NA,NA,1.0868,2.5187,NA,NA,3.0840
2009-03-02,NA,NA,1.0841,2.5250,NA,NA,3.0870
2009-02-26,NA,NA,1.1053,2.5288,NA,NA,3.0870
2009-02-25,NA,NA,1.1568,2.5708,NA,NA,3.1010
2009-02-24,NA,NA,1.1596,2.5755,NA,NA,3.1010
2009-02-23,NA,NA,1.1864,2.6071,NA,NA,3.1160
2009-02-19,NA,NA,1.1333,2.5680,NA,NA,3.1020
2009-02-18,NA,NA,1.1226,2.5572,NA,NA,3.1010
2009-02-17,NA,NA,1.1484,2.5934,NA,NA,3.1140
2009-02-16,NA,NA,1.1790,2.6186,NA,NA,3.1240
2009-02-12,NA,NA,1.1355,2.5825,NA,NA,3.1030
2009-02-11,NA,NA,1.1323,2.5751,NA,NA,3.1060
2009-02-10,NA,NA,1.1444,2.5672,NA,NA,3.1060
2009-02-09,NA,NA,1.1287,2.5601,NA,NA,3.1030
2009-02-05,NA,NA,1.0670,2.5083,NA,NA,3.0780
2009-02-04,NA,NA,1.0805,2.5140,NA,NA,3.0820
2009-02-03,NA,NA,1.0607,2.4967,NA,NA,3.0730
2009-02-02,NA,NA,1.0454,2.4784,NA,NA,3.0640
2009-01-22,NA,NA,1.0378,2.4747,NA,NA,3.0640
2009-01-21,NA,NA,1.0203,2.4680,NA,NA,3.0580
2009-01-20,NA,NA,1.0223,2.4754,NA,NA,3.0600
2009-01-19,NA,NA,1.0119,2.4711,NA,NA,3.0600
2009-01-16,NA,NA,1.0161,2.4639,NA,NA,3.0570
2009-01-15,NA,NA,1.0085,2.4565,NA,NA,3.0520
2009-01-14,NA,NA,1.0081,2.4600,NA,NA,3.0560
2009-01-13,NA,NA,0.9709,2.4361,NA,NA,3.0450
2009-01-12,NA,NA,0.9966,2.4509,NA,NA,3.0540
2009-01-09,NA,NA,0.9964,2.4528,NA,NA,3.0530
2009-01-08,NA,NA,0.9779,2.4419,NA,NA,3.0470
2009-01-07,NA,NA,0.9914,2.4546,NA,NA,3.0540
2009-01-06,NA,NA,0.9901,2.4587,NA,NA,3.0560
2009-01-05,NA,NA,0.9561,2.4448,NA,NA,3.0460
2008-12-31,NA,NA,0.9235,2.4344,NA,NA,3.0350
2008-12-30,NA,NA,0.9347,2.4338,NA,NA,3.0370
2008-12-29,NA,NA,0.9373,2.4333,NA,NA,3.0380
2008-12-26,NA,NA,0.9438,2.4320,NA,NA,3.0380
2008-12-25,NA,NA,0.9500,2.4404,NA,NA,3.0390
2008-12-24,NA,NA,0.9632,2.4454,NA,NA,3.0400
2008-12-23,NA,NA,0.9774,2.4577,NA,NA,3.0470
2008-12-22,NA,NA,1.0314,2.5003,NA,NA,3.0620
2008-12-19,NA,NA,1.0500,2.5044,NA,NA,3.0630
2008-12-18,NA,NA,1.0458,2.4950,NA,NA,3.0600
2008-12-17,NA,NA,1.0235,2.4825,NA,NA,3.0510
2008-12-16,NA,NA,1.0181,2.4690,NA,NA,3.0470
2008-12-15,NA,NA,0.9952,2.4601,NA,NA,3.0420
2008-12-12,NA,NA,0.9888,2.4488,NA,NA,3.0400
2008-12-11,NA,NA,1.0396,2.4736,NA,NA,3.0540
2008-12-10,NA,NA,1.0687,2.4904,NA,NA,3.0610
2008-12-09,NA,NA,1.0421,2.4738,NA,NA,3.0520
2008-12-08,NA,NA,1.0650,2.4889,NA,NA,3.0600
2008-12-05,NA,NA,1.0249,2.4615,NA,NA,3.0460
2008-12-04,NA,NA,1.0039,2.4509,NA,NA,3.0410
2008-12-03,NA,NA,0.9928,2.4392,NA,NA,3.0350
2008-12-02,NA,NA,0.9463,2.4074,NA,NA,3.0190
2008-12-01,NA,NA,0.9389,2.3966,NA,NA,3.0170
2008-11-28,NA,NA,0.9160,2.3839,NA,NA,3.0100
2008-11-27,NA,NA,0.9321,2.3844,NA,NA,3.0120
2008-11-26,NA,NA,0.9161,2.3649,NA,NA,3.0050
2008-11-25,NA,NA,0.9140,2.3641,NA,NA,3.0040
2008-11-24,NA,NA,0.9187,2.3681,NA,NA,3.0050
2008-11-21,NA,NA,0.9631,2.3939,NA,NA,3.0120
2008-11-20,NA,NA,0.9703,2.3987,NA,NA,3.0150
2008-11-19,NA,NA,0.9755,2.3996,NA,NA,3.0210
2008-11-18,NA,NA,0.9128,2.3517,NA,NA,3.0040
2008-11-17,NA,NA,0.9896,2.3977,NA,NA,3.0270
2008-11-14,NA,NA,0.9661,2.3736,NA,NA,3.0200
2008-11-13,NA,NA,0.9349,2.3357,NA,NA,3.0070
2008-11-12,NA,NA,0.9199,2.3092,NA,NA,2.9930
2008-11-11,NA,NA,0.9193,2.3100,NA,NA,2.9910
2008-11-10,NA,NA,0.9196,2.3164,NA,NA,2.9920
2008-11-07,NA,NA,0.9144,2.2755,NA,NA,2.9710
2008-11-06,NA,NA,0.9153,2.2767,NA,NA,2.9680
2008-11-05,NA,NA,0.9182,2.2935,NA,NA,2.9760
2008-11-04,NA,NA,0.9167,2.2760,NA,NA,2.9660
2008-11-03,NA,NA,0.9173,2.2834,NA,NA,2.9710
2008-10-31,NA,NA,0.9181,2.2846,NA,NA,2.9710
2008-10-30,NA,NA,0.9198,2.2931,NA,NA,2.9750
2008-10-29,NA,NA,0.9176,2.2806,NA,NA,2.9680
2008-10-28,NA,NA,0.9218,2.2923,NA,NA,2.9740
2008-10-27,NA,NA,0.9231,2.2817,NA,NA,2.9670
2008-10-24,NA,NA,0.9379,2.3232,NA,NA,2.9870
2008-10-23,NA,NA,0.9387,2.3392,NA,NA,2.9940
2008-10-22,NA,NA,0.9404,2.3394,NA,NA,2.9930
2008-10-21,NA,NA,0.9425,2.3495,NA,NA,2.9990
2008-10-20,NA,NA,0.9421,2.3495,NA,NA,2.9970
2008-10-17,NA,NA,0.9409,2.3330,NA,NA,2.9870
2008-10-16,NA,NA,0.9429,2.3342,NA,NA,2.9870
2008-10-15,NA,NA,0.9515,2.3590,NA,NA,3.0030
2008-10-14,NA,NA,0.9576,2.3688,NA,NA,3.0090
2008-10-10,NA,NA,0.9591,2.3712,NA,NA,3.0070
2008-09-30,NA,NA,0.9882,2.4709,NA,NA,3.0600
2008-09-26,NA,NA,0.9882,2.4710,NA,NA,3.0600
2008-09-19,NA,NA,0.9837,2.4559,NA,NA,3.0360
2008-09-12,NA,NA,0.9774,2.4231,NA,NA,3.0340
2008-09-05,NA,NA,0.9838,2.4631,NA,NA,3.0580
2008-08-29,NA,NA,0.9980,2.5546,NA,NA,3.1020
2008-08-22,NA,NA,0.9976,2.5883,NA,NA,3.1100
2008-08-15,NA,NA,0.9968,2.6102,NA,NA,3.1180
2008-08-08,NA,NA,0.9964,2.6337,NA,NA,3.1270
2008-08-01,NA,NA,0.9985,2.7088,NA,NA,3.1600
2008-07-25,NA,NA,0.9996,2.7274,NA,NA,3.1720
2008-07-18,NA,NA,1.0001,2.6878,NA,NA,3.1560
2008-07-16,NA,NA,1.0000,2.6677,NA,NA,3.1480
2008-10-13,NA,NA,NA,2.3837,NA,NA,3.0150
2008-10-09,NA,NA,NA,2.4030,NA,NA,3.0220
2008-10-08,NA,NA,NA,2.4114,NA,NA,3.0250
2008-10-07,NA,NA,NA,2.4344,NA,NA,3.0350
2008-10-06,NA,NA,NA,2.4386,NA,NA,3.0390
2008-09-25,NA,NA,NA,2.4557,NA,NA,3.0590
2008-09-24,NA,NA,NA,2.4315,NA,NA,3.0460
2008-09-23,NA,NA,NA,2.4320,NA,NA,3.0450
2008-09-22,NA,NA,NA,2.4795,NA,NA,3.0580
2008-09-18,NA,NA,NA,2.3790,NA,NA,3.0030
2008-09-17,NA,NA,NA,2.3963,NA,NA,3.0070
2008-09-16,NA,NA,NA,2.4113,NA,NA,3.0180
2008-09-11,NA,NA,NA,2.4207,NA,NA,3.0350
2008-09-10,NA,NA,NA,2.4404,NA,NA,3.0480
2008-09-09,NA,NA,NA,2.4406,NA,NA,3.0500
2008-09-08,NA,NA,NA,2.4414,NA,NA,3.0500
2008-09-04,NA,NA,NA,2.4796,NA,NA,3.0700
2008-09-03,NA,NA,NA,2.4767,NA,NA,3.0700
2008-09-02,NA,NA,NA,2.5015,NA,NA,3.0800
2008-09-01,NA,NA,NA,2.5190,NA,NA,3.0880
2008-08-28,NA,NA,NA,2.5370,NA,NA,3.0950
2008-08-27,NA,NA,NA,2.5393,NA,NA,3.0930
2008-08-26,NA,NA,NA,2.5589,NA,NA,3.0990
2008-08-25,NA,NA,NA,2.5837,NA,NA,3.1090
2008-08-21,NA,NA,NA,2.6041,NA,NA,3.1160
2008-08-20,NA,NA,NA,2.6385,NA,NA,3.1330
2008-08-19,NA,NA,NA,2.5773,NA,NA,3.1060
2008-08-18,NA,NA,NA,2.5699,NA,NA,3.1020
2008-08-14,NA,NA,NA,2.6095,NA,NA,3.1180
2008-08-13,NA,NA,NA,2.6021,NA,NA,3.1180
2008-08-12,NA,NA,NA,2.5968,NA,NA,3.1160
2008-08-11,NA,NA,NA,2.5971,NA,NA,3.1140
2008-08-07,NA,NA,NA,2.6660,NA,NA,3.1420
2008-08-06,NA,NA,NA,2.6765,NA,NA,3.1440
2008-08-05,NA,NA,NA,2.6758,NA,NA,3.1420
2008-08-04,NA,NA,NA,2.6947,NA,NA,3.1530
2008-07-31,NA,NA,NA,2.6964,NA,NA,3.1580
2008-07-30,NA,NA,NA,2.7172,NA,NA,3.1660
2008-07-29,NA,NA,NA,2.7221,NA,NA,3.1690
2008-07-28,NA,NA,NA,2.7336,NA,NA,3.1740
2008-07-24,NA,NA,NA,2.7353,NA,NA,3.1760
2008-07-23,NA,NA,NA,2.7088,NA,NA,3.1660
2008-07-22,NA,NA,NA,2.7200,NA,NA,3.1690
2008-07-21,NA,NA,NA,2.7229,NA,NA,3.1700
2008-07-17,NA,NA,NA,2.6645,NA,NA,3.1460
2008-07-15,NA,NA,NA,2.6984,NA,NA,3.1590
2008-07-14,NA,NA,NA,2.7355,NA,NA,3.1740
2008-07-11,NA,NA,NA,2.7304,NA,NA,3.1690
2008-07-10,NA,NA,NA,2.7396,NA,NA,3.1730
2008-07-09,NA,NA,NA,2.7437,NA,NA,3.1770
2008-07-08,NA,NA,NA,2.7147,NA,NA,3.1630
2008-07-07,NA,NA,NA,2.7093,NA,NA,3.1590
2008-07-04,NA,NA,NA,2.6655,NA,NA,3.1410
2008-07-03,NA,NA,NA,2.6707,NA,NA,3.1430
2008-07-02,NA,NA,NA,2.6437,NA,NA,3.1330
2008-07-01,NA,NA,NA,2.6389,NA,NA,3.1320
2008-06-30,NA,NA,NA,2.6669,NA,NA,3.1430
2008-06-27,NA,NA,NA,2.6721,NA,NA,3.1470
2008-06-26,NA,NA,NA,2.7140,NA,NA,3.1640
2008-06-25,NA,NA,NA,2.7070,NA,NA,3.1620
2008-06-24,NA,NA,NA,2.6622,NA,NA,3.1450
2008-06-23,NA,NA,NA,2.6370,NA,NA,3.1350
2008-06-20,NA,NA,NA,2.6590,NA,NA,3.1450
2008-06-19,NA,NA,NA,2.6352,NA,NA,3.1410
2008-06-18,NA,NA,NA,2.7015,NA,NA,3.1660
2008-06-17,NA,NA,NA,2.6579,NA,NA,3.1500
2008-06-16,NA,NA,NA,2.6778,NA,NA,3.1610
2008-06-13,NA,NA,NA,2.6896,NA,NA,3.1640
2008-06-12,NA,NA,NA,2.7233,NA,NA,3.1750
2008-06-11,NA,NA,NA,2.7427,NA,NA,3.1810
2008-06-10,NA,NA,NA,2.7434,NA,NA,3.1870
2008-06-06,NA,NA,NA,2.8247,NA,NA,3.2160
2008-06-05,NA,NA,NA,2.8246,NA,NA,3.2190
2008-06-04,NA,NA,NA,2.8359,NA,NA,3.2260
2008-06-03,NA,NA,NA,2.8553,NA,NA,3.2320
2008-06-02,NA,NA,NA,2.8590,NA,NA,3.2330
2008-05-30,NA,NA,NA,2.8610,NA,NA,3.2330
2008-05-29,NA,NA,NA,2.8600,NA,NA,3.2330
2008-05-28,NA,NA,NA,2.8793,NA,NA,3.2420
2008-05-27,NA,NA,NA,2.8558,NA,NA,3.2310
2008-05-26,NA,NA,NA,2.8518,NA,NA,3.2310
2008-05-23,NA,NA,NA,2.8834,NA,NA,3.2420
2008-05-22,NA,NA,NA,2.8854,NA,NA,3.2470
2008-05-21,NA,NA,NA,2.9065,NA,NA,3.2520
2008-05-20,NA,NA,NA,2.8857,NA,NA,3.2450
2008-05-19,NA,NA,NA,2.9443,NA,NA,3.2680
2008-05-16,NA,NA,NA,2.9477,NA,NA,3.2680
2008-05-15,NA,NA,NA,2.9584,NA,NA,3.2740
2008-05-14,NA,NA,NA,2.9773,NA,NA,3.2800
2008-05-13,NA,NA,NA,2.9532,NA,NA,3.2700
2008-05-12,NA,NA,NA,2.9517,NA,NA,3.2630
2008-05-09,NA,NA,NA,2.9478,NA,NA,3.2580
2008-05-08,NA,NA,NA,2.9492,NA,NA,3.2590
2008-05-07,NA,NA,NA,2.9116,NA,NA,3.2440
2008-05-06,NA,NA,NA,2.9639,NA,NA,3.2630
2008-05-05,NA,NA,NA,2.9770,NA,NA,3.2710
2008-04-30,NA,NA,NA,2.9445,NA,NA,3.2580
2008-04-29,NA,NA,NA,2.8869,NA,NA,3.2340
2008-04-28,NA,NA,NA,2.8782,NA,NA,3.2280
2008-04-25,NA,NA,NA,2.9029,NA,NA,3.2360
2008-04-24,NA,NA,NA,2.9203,NA,NA,3.2390
2008-04-23,NA,NA,NA,2.8249,NA,NA,3.1910
2008-04-22,NA,NA,NA,2.7757,NA,NA,3.1630
2008-04-21,NA,NA,NA,2.7859,NA,NA,3.1620
2008-04-18,NA,NA,NA,2.7897,NA,NA,3.1630
2008-04-17,NA,NA,NA,2.8073,NA,NA,3.1770
2008-04-16,NA,NA,NA,2.8360,NA,NA,3.1940
2008-04-15,NA,NA,NA,2.8475,NA,NA,3.2040
2008-04-14,NA,NA,NA,2.8410,NA,NA,3.1990
2008-04-11,NA,NA,NA,2.8997,NA,NA,3.2360
2008-04-10,NA,NA,NA,2.8849,NA,NA,3.2310
2008-04-09,NA,NA,NA,2.8711,NA,NA,3.2170
2008-04-08,NA,NA,NA,2.9221,NA,NA,3.2430
2008-04-07,NA,NA,NA,2.9050,NA,NA,3.2370
2008-04-03,NA,NA,NA,2.8444,NA,NA,3.2070
2008-04-02,NA,NA,NA,2.8237,NA,NA,3.1900
2008-04-01,NA,NA,NA,2.8411,NA,NA,3.1980
2008-03-31,NA,NA,NA,2.9039,NA,NA,3.2330
2008-03-28,NA,NA,NA,2.9344,NA,NA,3.2500
2008-03-27,NA,NA,NA,2.8928,NA,NA,3.2250
2008-03-26,NA,NA,NA,2.9197,NA,NA,3.2410
2008-03-25,NA,NA,NA,2.9150,NA,NA,3.2370
2008-03-24,NA,NA,NA,2.9036,NA,NA,3.2250
2008-03-21,NA,NA,NA,2.9592,NA,NA,3.2490
2008-03-20,NA,NA,NA,2.9423,NA,NA,3.2380
2008-03-19,NA,NA,NA,2.9032,NA,NA,3.2180
2008-03-18,NA,NA,NA,2.8675,NA,NA,3.1960
2008-03-17,NA,NA,NA,2.9271,NA,NA,3.2210
2008-03-14,NA,NA,NA,2.9865,NA,NA,3.2480
2008-03-13,NA,NA,NA,2.9983,NA,NA,3.2560
2008-03-12,NA,NA,NA,3.0296,NA,NA,3.2720
2008-03-11,NA,NA,NA,3.0728,NA,NA,3.2890
2008-03-10,NA,NA,NA,3.0753,NA,NA,3.2880
2008-03-07,NA,NA,NA,3.1434,NA,NA,3.3120
2008-03-06,NA,NA,NA,3.1702,NA,NA,3.3180
2008-03-05,NA,NA,NA,3.1654,NA,NA,3.3140
2008-03-04,NA,NA,NA,3.1796,NA,NA,3.3210
2008-03-03,NA,NA,NA,3.2073,NA,NA,3.3340
2008-02-29,NA,NA,NA,3.1579,NA,NA,3.3180
2008-02-28,NA,NA,NA,3.1294,NA,NA,3.3120
2008-02-27,NA,NA,NA,3.1333,NA,NA,3.3130
2008-02-26,NA,NA,NA,3.0980,NA,NA,3.2990
2008-02-25,NA,NA,NA,3.1313,NA,NA,3.3050
2008-02-22,NA,NA,NA,3.1885,NA,NA,3.3250
2008-02-21,NA,NA,NA,3.2481,NA,NA,3.3500
2008-02-20,NA,NA,NA,3.2476,NA,NA,3.3500
2008-02-19,NA,NA,NA,3.2860,NA,NA,3.3680
2008-02-18,NA,NA,NA,3.2602,NA,NA,3.3540
2008-02-15,NA,NA,NA,3.2036,NA,NA,3.3360
2008-02-14,NA,NA,NA,3.2166,NA,NA,3.3450
2008-02-13,NA,NA,NA,3.1984,NA,NA,3.3350
2008-02-05,NA,NA,NA,3.2371,NA,NA,3.3520
2008-02-04,NA,NA,NA,3.2618,NA,NA,3.3590
2008-02-01,NA,NA,NA,3.1367,NA,NA,3.3010
2008-01-31,NA,NA,NA,3.1491,NA,NA,3.3020
2008-01-30,NA,NA,NA,3.1910,NA,NA,3.3180
2008-01-29,NA,NA,NA,3.2153,NA,NA,3.3330
2008-01-28,NA,NA,NA,3.2253,NA,NA,3.3310
2008-01-25,NA,NA,NA,3.3194,NA,NA,3.3780
2008-01-24,NA,NA,NA,3.3140,NA,NA,3.3680
2008-01-23,NA,NA,NA,3.2763,NA,NA,3.3540
2008-01-22,NA,NA,NA,3.1782,NA,NA,3.3180
2008-01-21,NA,NA,NA,3.2899,NA,NA,3.3650
2008-01-18,NA,NA,NA,3.3619,NA,NA,3.3970
2008-01-17,NA,NA,NA,3.3507,NA,NA,3.3880
2008-01-16,NA,NA,NA,3.3749,NA,NA,3.4020
2008-01-15,NA,NA,NA,3.4196,NA,NA,3.4310
2008-01-14,NA,NA,NA,3.4272,NA,NA,3.4380
2008-01-11,NA,NA,NA,3.4059,NA,NA,3.4340
2008-01-10,NA,NA,NA,3.3955,NA,NA,3.4240
2008-01-09,NA,NA,NA,3.3790,NA,NA,3.4100
2008-01-08,NA,NA,NA,3.3474,NA,NA,3.3950
2008-01-07,NA,NA,NA,3.3508,NA,NA,3.4010
2008-01-04,NA,NA,NA,3.3231,NA,NA,3.3860
2008-01-03,NA,NA,NA,3.3096,NA,NA,3.3820
2008-01-02,NA,NA,NA,3.3170,NA,NA,3.3770
2007-12-31,NA,NA,NA,3.2913,NA,NA,3.3720
2007-12-29,NA,NA,NA,3.2915,NA,NA,3.3720
2007-12-28,NA,NA,NA,3.2916,NA,NA,3.3720
2007-12-27,NA,NA,NA,3.2977,NA,NA,3.3750
2007-12-26,NA,NA,NA,3.2704,NA,NA,3.3570
2007-12-25,NA,NA,NA,3.2425,NA,NA,3.3530
2007-12-24,NA,NA,NA,3.2315,NA,NA,3.3500
2007-12-21,NA,NA,NA,3.1906,NA,NA,3.3330
2007-12-20,NA,NA,NA,3.1699,NA,NA,3.3200
2007-12-19,NA,NA,NA,3.1489,NA,NA,3.3070
2007-12-18,NA,NA,NA,3.1164,NA,NA,3.2910
2007-12-17,NA,NA,NA,3.1328,NA,NA,3.2920
2007-12-14,NA,NA,NA,3.1437,NA,NA,3.3120
2007-12-13,NA,NA,NA,3.0947,NA,NA,3.3000
2007-12-12,NA,NA,NA,3.1592,NA,NA,3.3310
2007-12-11,NA,NA,NA,3.1644,NA,NA,3.3410
2007-12-10,NA,NA,NA,3.1431,NA,NA,3.3400
2007-12-07,NA,NA,NA,3.0932,NA,NA,3.3230
2007-12-06,NA,NA,NA,3.0750,NA,NA,3.3130
2007-12-05,NA,NA,NA,3.0714,NA,NA,3.3100
2007-12-04,NA,NA,NA,3.0252,NA,NA,3.2850
2007-12-03,NA,NA,NA,3.0044,NA,NA,3.2770
2007-11-30,NA,NA,NA,2.9931,NA,NA,3.2730
2007-11-29,NA,NA,NA,3.0223,NA,NA,3.2890
2007-11-28,NA,NA,NA,2.9865,NA,NA,3.2590
2007-11-27,NA,NA,NA,3.0024,NA,NA,3.2700
2007-11-26,NA,NA,NA,3.0335,NA,NA,3.2810
2007-11-23,NA,NA,NA,3.0412,NA,NA,3.2880
2007-11-22,NA,NA,NA,3.0204,NA,NA,3.2680
2007-11-21,NA,NA,NA,3.0836,NA,NA,3.3000
2007-11-20,NA,NA,NA,3.0963,NA,NA,3.3070
2007-11-19,NA,NA,NA,3.0692,NA,NA,3.2950
2007-11-16,NA,NA,NA,3.0699,NA,NA,3.2980
2007-11-15,NA,NA,NA,3.0947,NA,NA,3.3100
2007-11-14,NA,NA,NA,3.1205,NA,NA,3.3200
2007-11-13,NA,NA,NA,3.0581,NA,NA,3.2870
2007-11-12,NA,NA,NA,3.0722,NA,NA,3.2950
2007-11-09,NA,NA,NA,3.0815,NA,NA,3.3080
2007-11-08,NA,NA,NA,3.0938,NA,NA,3.3160
2007-11-07,NA,NA,NA,3.1554,NA,NA,3.3490
2007-11-06,NA,NA,NA,3.1510,NA,NA,3.3400
2007-11-05,NA,NA,NA,3.1556,NA,NA,3.3420
2007-11-02,NA,NA,NA,3.1744,NA,NA,3.3600
2007-11-01,NA,NA,NA,3.2159,NA,NA,3.3920
2007-10-31,NA,NA,NA,3.2525,NA,NA,3.4050
2007-10-30,NA,NA,NA,3.2111,NA,NA,3.3880
2007-10-29,NA,NA,NA,3.2088,NA,NA,3.3700
2007-10-26,NA,NA,NA,3.1961,NA,NA,3.3460
2007-10-25,NA,NA,NA,3.1789,NA,NA,3.3360
2007-10-24,NA,NA,NA,3.2429,NA,NA,3.3680
2007-10-23,NA,NA,NA,3.2290,NA,NA,3.3600
2007-10-22,NA,NA,NA,3.2030,NA,NA,3.3490
2007-10-19,NA,NA,NA,3.2368,NA,NA,3.3740
2007-10-18,NA,NA,NA,3.2023,NA,NA,3.3660
2007-10-17,NA,NA,NA,3.2586,NA,NA,3.4030
2007-10-16,NA,NA,NA,3.2727,NA,NA,3.4180
2007-10-15,NA,NA,NA,3.2482,NA,NA,3.4080
2007-10-12,NA,NA,NA,3.2524,NA,NA,3.4040
2007-10-11,NA,NA,NA,3.2606,NA,NA,3.4010
2007-10-10,NA,NA,NA,3.2232,NA,NA,3.3860
2007-10-09,NA,NA,NA,3.2136,NA,NA,3.3710
2007-10-08,NA,NA,NA,3.2059,NA,NA,3.3580
2007-09-30,NA,NA,NA,3.1785,NA,NA,3.3500
2007-09-28,NA,NA,NA,3.1786,NA,NA,3.3500
2007-09-27,NA,NA,NA,3.1283,NA,NA,3.3330
2007-09-26,NA,NA,NA,3.0991,NA,NA,3.3210
2007-09-25,NA,NA,NA,3.1135,NA,NA,3.3350
2007-09-24,NA,NA,NA,3.1088,NA,NA,3.3480
2007-09-21,NA,NA,NA,3.1167,NA,NA,3.3440
2007-09-20,NA,NA,NA,3.1214,NA,NA,3.3500
2007-09-19,NA,NA,NA,3.0950,NA,NA,3.3360
2007-09-18,NA,NA,NA,3.1147,NA,NA,3.3400
2007-09-17,NA,NA,NA,3.1420,NA,NA,3.3470
2007-09-14,NA,NA,NA,3.1227,NA,NA,3.3360
2007-09-13,NA,NA,NA,3.1038,NA,NA,3.3240
2007-09-12,NA,NA,NA,3.0634,NA,NA,3.3070
2007-09-11,NA,NA,NA,3.0481,NA,NA,3.2970
2007-09-10,NA,NA,NA,3.1046,NA,NA,3.3180
2007-09-07,NA,NA,NA,3.0945,NA,NA,3.3100
2007-09-06,NA,NA,NA,3.1317,NA,NA,3.3140
